	stat	collagen
Cluster-33358.59760	0.1563774	0
Cluster-33358.59794	0.1599838	0
Cluster-33358.60274	0.1761063	0
Cluster-33358.61029	-0.1700428	0
Cluster-33358.63265	0.1590905	0
Cluster-33358.63307	-0.16661	0
Cluster-33358.63643	-0.1758222	0
Cluster-33358.64000	0.1582952	0
Cluster-33358.64717	-0.1507076	0
Cluster-33358.64938	0.1721368	0
Cluster-33358.65656	-0.1607783	0
Cluster-33358.65951	-0.1665599	0
Cluster-33358.66384	0.1768245	0
Cluster-33358.66408	0.1529532	0
Cluster-33358.66523	0.1693258	0
Cluster-33358.66655	-0.1756792	0
Cluster-33358.66763	-0.1741741	0
Cluster-33358.67014	-0.173935	0
Cluster-33358.68117	-0.1726855	0
Cluster-33358.68179	0.156912	0
Cluster-36047.0	-0.1621083	0
Cluster-37812.0	-0.1537196	0
Cluster-38099.1	0.1747195	0
Cluster-38469.1	-0.156761	0
Cluster-38559.0	0.1675108	0
Cluster-39624.0	-0.1649979	0
Cluster-40016.2	-0.1531659	0
Cluster-40500.1	0.1744602	0
Cluster-40690.1	0.168179	0
Cluster-40699.0	0.1635442	0
Cluster-41412.0	-0.1764142	0
Cluster-41641.1	0.1554937	0
Cluster-42572.0	0.1679841	0
Cluster-43489.2	-0.1531296	0
Cluster-44028.2	0.1602729	0
Cluster-44828.0	-0.1503663	0
Cluster-46054.1	-0.1674354	0
Cluster-46842.1	-0.1667487	0
Cluster-47707.0	-0.1524664	0
Cluster-48271.0	-0.1562317	0
Cluster-33358.3516	-0.149141164	0
Cluster-33358.18232	-0.1470103	0
Cluster-33358.18770	-0.1471405	0
Cluster-33358.20936	-0.1471544	0
Cluster-33358.21446	-0.1472997	0
Cluster-33358.27445	-0.1464998	0
Cluster-33358.30841	0.1466661	0
Cluster-33358.39965	0.1480117	0
Cluster-33358.41554	-0.1483292	0
Cluster-33358.42408	0.1467197	0
Cluster-33358.50317	-0.1470506	0
Cluster-34810.0	-0.148514	0
Cluster-45210.1	-0.1487335	0
Cluster-47161.4	-0.1480821	0
Cluster-33358.5592	0.146586522	0
Cluster-33358.13098	-0.1457185	0
Cluster-33358.31625	-0.1449933	0
Cluster-33358.49314	0.1458856	0
Cluster-33358.53170	-0.1449654	0
Cluster-33358.59302	-0.1453908	0
Cluster-33358.68427	-0.1456524	0
Cluster-46742.0	-0.1454999	0
Cluster-33358.9135	-0.145250993	0
Cluster-32345.2	-0.143240156	0
Cluster-33358.1798	-0.137653352	0
Cluster-33358.1930	0.138594775	0
Cluster-33358.2368	0.138650699	0
Cluster-33358.3206	-0.137854449	0
Cluster-33358.4829	-0.140366604	0
Cluster-33358.8991	-0.141118819	0
Cluster-33358.9322	-0.1418079	0
Cluster-33358.9550	-0.1365404	0
Cluster-33358.9668	-0.1414938	0
Cluster-33358.11314	0.1368675	0
Cluster-33358.18302	0.1376018	0
Cluster-33358.21245	-0.1379106	0
Cluster-33358.22566	-0.1376965	0
Cluster-33358.25350	-0.1364718	0
Cluster-33358.29003	0.1373766	0
Cluster-33358.30516	-0.1396263	0
Cluster-33358.35331	-0.1366927	0
Cluster-33358.39563	0.1406055	0
Cluster-33358.39807	-0.1384063	0
Cluster-33358.40987	-0.1364395	0
Cluster-33358.41160	0.1384973	0
Cluster-33358.43374	0.1425209	0
Cluster-33358.54049	0.1430258	0
Cluster-33358.54185	-0.1418581	0
Cluster-33358.56711	0.1391496	0
Cluster-33358.57647	0.1401897	0
Cluster-33358.59620	-0.1380226	0
Cluster-33358.61209	0.1371632	0
Cluster-33358.61266	-0.1412298	0
Cluster-33358.61560	-0.1434816	0
Cluster-33358.62211	0.1418328	0
Cluster-33358.63550	-0.1409488	0
Cluster-33358.64884	0.1428162	0
Cluster-33358.65873	-0.1386657	0
Cluster-33358.66849	-0.1392723	0
Cluster-33358.67994	0.1404262	0
Cluster-41578.0	0.137952	0
Cluster-42992.0	-0.1423632	0
Cluster-44348.1	0.1422899	0
Cluster-44366.3	0.1370148	0
Cluster-45876.2	0.1423296	0
Cluster-47445.1	0.1420434	0
Cluster-47476.0	0.1395241	0
Cluster-33358.2173	0.136186112	0
Cluster-33358.7455	-0.1358782	0
Cluster-33358.34108	-0.1356207	0
Cluster-13930.0	-0.130467986	0
Cluster-21277.2	0.116834032	0
Cluster-24916.0	0.116091745	0
Cluster-27841.1	0.120702912	0
Cluster-30953.0	0.121651327	0
Cluster-31146.0	0.124930471	0
Cluster-33286.2	-0.115845113	0
Cluster-33358.150	-0.12662694	0
Cluster-33358.326	-0.116908384	0
Cluster-33358.1028	-0.116463094	0
Cluster-33358.1804	0.124897517	0
Cluster-33358.3865	0.125666213	0
Cluster-33358.5932	0.12492122	0
Cluster-33358.6904	0.130484485	0
Cluster-33358.6992	-0.130891781	0
Cluster-33358.7335	0.118439716	0
Cluster-33358.8115	0.130742791	0
Cluster-33358.10055	0.1187049	0
Cluster-33358.10177	0.1331759	0
Cluster-33358.10240	-0.115172	0
Cluster-33358.10673	-0.1231358	0
Cluster-33358.11698	0.1342948	0
Cluster-33358.11759	-0.1176943	0
Cluster-33358.12025	-0.1173312	0
Cluster-33358.12318	-0.1316634	0
Cluster-33358.15421	-0.1182	0
Cluster-33358.16712	0.1213233	0
Cluster-33358.17963	-0.1155539	0
Cluster-33358.19240	0.1240528	0
Cluster-33358.20124	0.1196477	0
Cluster-33358.20692	-0.1278389	0
Cluster-33358.21294	0.1282391	0
Cluster-33358.22247	-0.1163529	0
Cluster-33358.22573	-0.1201474	0
Cluster-33358.23002	-0.1223075	0
Cluster-33358.24492	0.1326454	0
Cluster-33358.24769	0.1283072	0
Cluster-33358.25505	0.1190476	0
Cluster-33358.27055	-0.1231615	0
Cluster-33358.27661	-0.1173909	0
Cluster-33358.28489	-0.1301611	0
Cluster-33358.28585	-0.1173969	0
Cluster-33358.28757	0.1258049	0
Cluster-33358.28816	0.1265308	0
Cluster-33358.31513	0.1201452	0
Cluster-33358.31584	-0.1265884	0
Cluster-33358.32581	0.1274782	0
Cluster-33358.33081	0.1312911	0
Cluster-33358.33115	0.1302639	0
Cluster-33358.35046	0.1158375	0
Cluster-33358.36378	0.1341483	0
Cluster-33358.36629	-0.1274326	0
Cluster-33358.37055	-0.134138	0
Cluster-33358.37355	0.1272329	0
Cluster-33358.37380	-0.1163186	0
Cluster-33358.39510	-0.1172972	0
Cluster-33358.39828	-0.1340236	0
Cluster-33358.40711	-0.1292153	0
Cluster-33358.41372	0.1271601	0
Cluster-33358.41808	0.1242175	0
Cluster-33358.42590	-0.1304119	0
Cluster-33358.42949	-0.1205354	0
Cluster-33358.43978	-0.1169414	0
Cluster-33358.44003	0.1294617	0
Cluster-33358.49493	-0.11473	0
Cluster-33358.50065	0.128894	0
Cluster-33358.52892	0.1148525	0
Cluster-33358.52978	-0.1311717	0
Cluster-33358.53301	-0.1270203	0
Cluster-33358.53852	0.1150925	0
Cluster-33358.54259	-0.1210171	0
Cluster-33358.54339	0.1217882	0
Cluster-33358.54354	-0.1210748	0
Cluster-33358.55167	0.1285488	0
Cluster-33358.56573	0.1146646	0
Cluster-33358.56626	0.1222367	0
Cluster-33358.57422	-0.125017	0
Cluster-33358.57465	0.129258	0
Cluster-33358.57738	-0.11715	0
Cluster-33358.57807	-0.1233106	0
Cluster-33358.58331	-0.1184822	0
Cluster-33358.59307	-0.1187526	0
Cluster-33358.60108	-0.1283793	0
Cluster-33358.60258	0.1276335	0
Cluster-33358.60672	0.1342913	0
Cluster-33358.61244	0.1186941	0
Cluster-33358.64789	0.1350733	0
Cluster-33358.65284	-0.1220409	0
Cluster-33358.66687	0.1329028	0
Cluster-33358.66829	0.1163445	0
Cluster-33358.67018	-0.1175572	0
Cluster-33358.68147	-0.1332068	0
Cluster-35466.2	-0.1222285	0
Cluster-35771.0	0.1146472	0
Cluster-38142.0	0.1168586	0
Cluster-38216.0	-0.1189902	0
Cluster-38708.3	0.1285332	0
Cluster-39930.1	0.1162603	0
Cluster-40970.0	-0.1272483	0
Cluster-41170.0	0.1264185	0
Cluster-41448.1	-0.1200209	0
Cluster-42119.0	-0.1301338	0
Cluster-42602.0	-0.1156411	0
Cluster-42981.0	-0.1194347	0
Cluster-43685.0	-0.1234664	0
Cluster-43977.1	-0.1186112	0
Cluster-44112.0	-0.129206	0
Cluster-44432.6	-0.1340218	0
Cluster-44507.0	-0.125976	0
Cluster-44776.0	0.1160581	0
Cluster-45082.0	0.1288774	0
Cluster-45783.0	-0.1160935	0
Cluster-47114.3	-0.1258566	0
Cluster-48519.2	-0.1268917	0
Cluster-33358.33836	0.1135196	0
Cluster-33358.67610	0.1135353	0
Cluster-33358.13603	-0.1127612	0
Cluster-33358.24864	0.1122926	0
Cluster-33358.27105	-0.1127681	0
Cluster-33358.44197	0.1121361	0
Cluster-33358.52156	0.1119845	0
Cluster-33358.54562	0.1118514	0
Cluster-33358.68569	-0.1122628	0
Cluster-37755.0	0.1118327	0
Cluster-33358.7626	0.111626905	0
Cluster-33358.15189	0.1094442	0
Cluster-33358.15342	-0.1089832	0
Cluster-33358.18347	0.1085952	0
Cluster-33358.18445	-0.1103469	0
Cluster-33358.29164	-0.1087097	0
Cluster-33358.29671	0.1091291	0
Cluster-33358.31553	-0.1096709	0
Cluster-33358.34529	0.1089121	0
Cluster-33358.36022	0.1111969	0
Cluster-33358.40079	-0.1096219	0
Cluster-33358.42682	-0.1099934	0
Cluster-33358.59312	0.1107863	0
Cluster-33358.62035	-0.1104086	0
Cluster-35240.1	0.1097009	0
Cluster-43325.0	-0.1089564	0
Cluster-43599.0	-0.1090113	0
Cluster-33358.9704	-0.108137	0
Cluster-33358.13170	0.1071631	0
Cluster-33358.34905	-0.1074959	0
Cluster-45337.1	-0.1072684	0
Cluster-33358.14291	-0.1059245	0
Cluster-33358.24650	0.1061665	0
Cluster-33358.25742	-0.1056988	0
Cluster-33358.26868	0.1055158	0
Cluster-33358.32888	-0.1056248	0
Cluster-33358.35644	-0.1061458	0
Cluster-33358.59318	0.1055826	0
Cluster-33358.67408	0.1059234	0
Cluster-42900.1	-0.106295	0
Cluster-33358.4895	-0.105192916	0
Cluster-33358.325	-0.103579272	0
Cluster-33358.6467	0.1044534	0
Cluster-33358.18925	0.1035541	0
Cluster-33358.29469	0.103447	0
Cluster-33358.30700	-0.1034026	0
Cluster-33358.41365	0.103644	0
Cluster-33358.55594	0.1043108	0
Cluster-34272.1	-0.103852	0
Cluster-33358.3836	-0.103022722	0
Cluster-33358.31931	0.1023476	0
Cluster-33358.31976	0.1019435	0
Cluster-33358.36471	0.1010612	0
Cluster-33358.36474	-0.1019907	0
Cluster-33358.58847	0.1010896	0
Cluster-33358.58964	0.1015986	0
Cluster-33358.63114	0.1016474	0
Cluster-41121.0	0.1011381	0
Cluster-33358.19398	-0.1008629	0
Cluster-33358.6876	-0.09997402	0
Cluster-33358.12552	0.1000694	0
Cluster-33358.10904	0.099686	0
Cluster-33358.6511	-0.09956611	0
Cluster-33358.32230	0.09900473	0
Cluster-33358.35445	0.09934703	0
Cluster-36345.0	-0.09903204	0
Cluster-33358.47467	-0.09859063	0
Cluster-33358.51525	-0.09840001	0
Cluster-40171.0	-0.09824259	0
Cluster-33358.12007	0.09746868	0
Cluster-33358.12863	0.09653811	0
Cluster-33358.29074	0.09657448	0
Cluster-33358.31623	0.09690391	0
Cluster-33358.59473	0.09725409	0
Cluster-40934.1	0.09717138	0
Cluster-46738.1	0.09644267	0
Cluster-33358.4849	-0.096460698	0
Cluster-33358.16165	-0.09558865	0
Cluster-33358.26044	-0.09551634	0
Cluster-33358.31324	-0.09578657	0
Cluster-33358.63069	-0.09553548	0
Cluster-46725.2	0.09574059	0
Cluster-33358.12972	0.09476822	0
Cluster-33358.26880	0.09427748	0
Cluster-36850.2	-0.09426672	0
Cluster-46873.4	0.09444064	0
Cluster-33358.4615	-0.094372825	0
Cluster-33358.6738	0.094490285	0
Cluster-33358.15193	-0.09374617	0
Cluster-33358.54978	-0.09370006	0
Cluster-33358.22838	0.09320083	0
Cluster-33358.30821	0.09273746	0
Cluster-33358.34186	-0.09204879	0
Cluster-33358.40910	-0.09228365	0
Cluster-33358.46018	0.09219751	0
Cluster-33358.49905	-0.09194779	0
Cluster-33358.51636	0.09292712	0
Cluster-41170.2	-0.09313488	0
Cluster-43323.2	-0.09259954	0
Cluster-33358.53139	-0.09169559	0
Cluster-33358.50925	0.09136975	0
Cluster-33358.12029	-0.09073112	0
Cluster-33358.44668	-0.09086877	0
Cluster-33358.20831	-0.08994529	0
Cluster-33358.66363	0.0898543	0
Cluster-33358.36592	-0.0895515	0
Cluster-33358.12357	-0.08912628	0
Cluster-33358.30818	-0.08887654	0
Cluster-33358.31374	-0.08875478	0
Cluster-33358.35427	-0.08878936	0
Cluster-26839.3	0.087502562	0
Cluster-33358.4162	-0.0859846	0
Cluster-33358.6732	0.087737695	0
Cluster-33358.12776	0.08557501	0
Cluster-33358.13029	-0.08785586	0
Cluster-33358.13209	-0.08441396	0
Cluster-33358.16892	-0.08726671	0
Cluster-33358.17390	0.08590626	0
Cluster-33358.19840	0.08502454	0
Cluster-33358.23336	-0.08498142	0
Cluster-33358.34398	0.08684366	0
Cluster-33358.34968	-0.0874211	0
Cluster-33358.41950	0.08496373	0
Cluster-33358.43715	0.08676133	0
Cluster-33358.47079	-0.08478583	0
Cluster-33358.50424	0.08730695	0
Cluster-33358.51273	0.08425419	0
Cluster-33358.54939	0.0843995	0
Cluster-33358.57123	0.08474396	0
Cluster-33358.63888	0.08605239	0
Cluster-33358.64095	0.08466756	0
Cluster-42201.5	-0.08451925	0
Cluster-43966.0	0.08569853	0
Cluster-33358.18705	0.08369256	0
Cluster-39857.0	-0.08397837	0
Cluster-33358.3004	-0.08385299	0
Cluster-33358.231	0.083357033	0
Cluster-33358.4964	-0.081664671	0
Cluster-33358.5679	0.081052599	0
Cluster-33358.7040	0.082723379	0
Cluster-33358.7227	-0.081856238	0
Cluster-33358.7514	-0.081096166	0
Cluster-33358.9867	0.08079915	0
Cluster-33358.12426	-0.08178666	0
Cluster-33358.12494	0.08130976	0
Cluster-33358.12911	-0.08153953	0
Cluster-33358.27682	-0.08327094	0
Cluster-33358.32386	-0.08149213	0
Cluster-33358.50438	-0.08112053	0
Cluster-33358.60870	-0.08076399	0
Cluster-33358.62952	0.08258022	0
Cluster-46293.3	-0.08100003	0
Cluster-33358.12124	-0.07945728	0
Cluster-33358.38464	-0.07951713	0
Cluster-33358.42504	-0.07976243	0
Cluster-33358.64911	0.07945858	0
Cluster-48335.0	-0.07943614	0
Cluster-33358.67176	-0.07898861	0
Cluster-33358.10847	0.07826601	0
Cluster-33358.23310	-0.07854713	0
Cluster-33358.40637	0.07800396	0
Cluster-47477.0	-0.07807318	0
Cluster-33358.64392	0.07780394	0
Cluster-33358.14152	0.07704573	0
Cluster-33358.16063	-0.07614373	0
Cluster-33358.34671	0.07664848	0
Cluster-33358.53530	-0.07628858	0
Cluster-39044.1	0.07625787	0
Cluster-33358.32362	-0.07478946	0
Cluster-33358.40172	-0.0756634	0
Cluster-33358.40350	-0.07494532	0
Cluster-33358.46732	0.07496369	0
Cluster-33358.46900	0.07507117	0
Cluster-33358.50012	0.07536443	0
Cluster-33358.61441	0.07578115	0
Cluster-43552.0	-0.07467832	0
Cluster-33358.16944	0.07395542	0
Cluster-33358.10377	0.07349002	0
Cluster-37351.0	0.07364806	0
Cluster-33358.64250	-0.07269393	0
Cluster-33358.5380	0.069747695	0
Cluster-33358.35483	-0.06986737	0
Cluster-33358.37299	-0.06969417	0
Cluster-33358.38767	-0.07093127	0
Cluster-33358.41472	-0.06996321	0
Cluster-33358.49480	0.06994993	0
Cluster-33358.53575	0.07085015	0
Cluster-33358.55463	0.07023547	0
Cluster-33358.62508	-0.07185589	0
Cluster-33358.62583	-0.0709597	0
Cluster-38724.1	0.0697929	0
Cluster-39029.0	-0.07075259	0
Cluster-46634.1	0.07186695	0
Cluster-33358.10835	0.06719848	0
Cluster-33358.15199	-0.06581391	0
Cluster-33358.17144	-0.06162382	0
Cluster-33358.17224	0.06185288	0
Cluster-33358.18532	0.06621425	0
Cluster-33358.23359	0.06520555	0
Cluster-33358.30904	0.06740485	0
Cluster-33358.31566	-0.06289005	0
Cluster-33358.31657	0.06726463	0
Cluster-33358.38848	0.06411743	0
Cluster-33358.44048	0.06414975	0
Cluster-33358.47786	-0.06172966	0
Cluster-33358.48200	0.06302798	0
Cluster-33358.48486	0.06583559	0
Cluster-33358.50277	-0.06419368	0
Cluster-33358.50583	0.06353525	0
Cluster-33358.50939	-0.0654104	0
Cluster-33358.51005	0.06784029	0
Cluster-33358.51061	-0.06188322	0
Cluster-33358.53102	-0.0663856	0
Cluster-33358.53789	0.06408894	0
Cluster-33358.55255	-0.06799694	0
Cluster-33358.56802	0.06710411	0
Cluster-33358.59354	0.06884104	0
Cluster-33358.62052	0.06680657	0
Cluster-33358.62336	-0.06199819	0
Cluster-33358.64982	0.06842764	0
Cluster-33358.65442	0.06488154	0
Cluster-33358.65676	-0.06241262	0
Cluster-33358.67834	-0.0630727	0
Cluster-33358.68637	-0.06552163	0
Cluster-34834.0	-0.06258748	0
Cluster-36517.0	-0.06527145	0
Cluster-36732.0	-0.06148681	0
Cluster-38647.0	0.06125355	0
Cluster-41121.1	0.06774391	0
Cluster-42793.1	-0.06667854	0
Cluster-46845.0	-0.06691743	0
Cluster-47623.0	-0.06276765	0
Cluster-15929.1	0.065645234	0
Cluster-19215.2	0.060923845	0
Cluster-32677.1	-0.061296141	0
Cluster-33358.2193	0.060934485	0
Cluster-33358.2448	0.066975635	0
Cluster-33358.2587	-0.065335081	0
Cluster-33358.5500	0.064138616	0
Cluster-33358.8304	-0.064009843	0
Cluster-25232.7	0.040539768	0
Cluster-29409.0	0.02623496	0
Cluster-30182.0	-0.049483523	0
Cluster-30617.1	0.027015828	0
Cluster-33358.456	0.029733538	0
Cluster-33358.590	-0.029616113	0
Cluster-33358.2714	0.057632998	0
Cluster-33358.2875	-0.055191475	0
Cluster-33358.3480	-0.025736118	0
Cluster-33358.3891	-0.041281334	0
Cluster-33358.3959	-0.035904433	0
Cluster-33358.4227	-0.035864248	0
Cluster-33358.4549	0.041312941	0
Cluster-33358.4777	-0.033446404	0
Cluster-33358.4871	-0.02487965	0
Cluster-33358.4911	0.027153652	0
Cluster-33358.5584	-0.049312298	0
Cluster-33358.5806	-0.027496971	0
Cluster-33358.5870	-0.025519352	0
Cluster-33358.5924	-0.021551215	0
Cluster-33358.6428	-0.046166702	0
Cluster-33358.6708	-0.045315694	0
Cluster-33358.6905	-0.020310056	0
Cluster-33358.6916	-0.045077227	0
Cluster-33358.7619	-0.047264722	0
Cluster-33358.7719	0.016017666	0
Cluster-33358.8238	-0.056644918	0
Cluster-33358.8700	0.024552541	0
Cluster-33358.8982	0.057404352	0
Cluster-33358.9073	0.056019444	0
Cluster-33358.9267	-0.02153985	0
Cluster-33358.9427	0.03159388	0
Cluster-33358.10306	-0.02105698	0
Cluster-33358.10840	0.0382088	0
Cluster-33358.11260	0.03312394	0
Cluster-33358.11487	-0.02309095	0
Cluster-33358.11616	0.03917223	0
Cluster-33358.11645	-0.04791031	0
Cluster-33358.12435	-0.0352968	0
Cluster-33358.12436	0.01674942	0
Cluster-33358.12958	0.02675034	0
Cluster-33358.14052	0.01809852	0
Cluster-33358.14729	-0.03354147	0
Cluster-33358.15025	-0.02546988	0
Cluster-33358.15516	0.03592267	0
Cluster-33358.15981	0.06024968	0
Cluster-33358.16410	-0.01557783	0
Cluster-33358.16416	0.02842806	0
Cluster-33358.17044	-0.02133421	0
Cluster-33358.17138	-0.02547349	0
Cluster-33358.17466	-0.01749749	0
Cluster-33358.17550	0.02786287	0
Cluster-33358.17588	-0.05999539	0
Cluster-33358.18862	-0.05014419	0
Cluster-33358.19216	0.04702041	0
Cluster-33358.19415	-0.02043272	0
Cluster-33358.20400	-0.01913715	0
Cluster-33358.20735	-0.03049293	0
Cluster-33358.20759	-0.01819739	0
Cluster-33358.20769	0.05888994	0
Cluster-33358.20836	0.0155142	0
Cluster-33358.22154	0.02964496	0
Cluster-33358.22180	-0.03157425	0
Cluster-33358.22843	0.03040184	0
Cluster-33358.23034	0.03622008	0
Cluster-33358.23040	0.05038836	0
Cluster-33358.23298	-0.03738315	0
Cluster-33358.23334	-0.05298791	0
Cluster-33358.23394	0.03836424	0
Cluster-33358.23682	-0.03674011	0
Cluster-33358.26031	0.0434946	0
Cluster-33358.26335	-0.01677588	0
Cluster-33358.26476	-0.0316401	0
Cluster-33358.26927	0.04617153	0
Cluster-33358.26935	-0.05036262	0
Cluster-33358.26982	-0.02130334	0
Cluster-33358.27054	0.03668721	0
Cluster-33358.27452	0.04577346	0
Cluster-33358.28161	0.01747027	0
Cluster-33358.28896	-0.05371922	0
Cluster-33358.29153	0.04756296	0
Cluster-33358.29270	-0.02026562	0
Cluster-33358.29564	-0.04699886	0
Cluster-33358.29679	-0.03373764	0
Cluster-33358.30417	0.03807495	0
Cluster-33358.30665	-0.01585556	0
Cluster-33358.30785	-0.03021556	0
Cluster-33358.30877	-0.05312125	0
Cluster-33358.30916	0.05271145	0
Cluster-33358.31275	-0.0358283	0
Cluster-33358.31417	0.01818811	0
Cluster-33358.31434	-0.01844341	0
Cluster-33358.31444	0.05774879	0
Cluster-33358.31504	0.04774796	0
Cluster-33358.31707	0.03157939	0
Cluster-33358.32459	-0.04967958	0
Cluster-33358.32469	0.03720535	0
Cluster-33358.32702	0.04220617	0
Cluster-33358.33088	0.02944767	0
Cluster-33358.33785	0.05366995	0
Cluster-33358.34022	0.0158059	0
Cluster-33358.34211	-0.05108483	0
Cluster-33358.34284	0.01777222	0
Cluster-33358.34403	-0.01999188	0
Cluster-33358.34530	0.03055671	0
Cluster-33358.34566	-0.04455791	0
Cluster-33358.34567	-0.05275697	0
Cluster-33358.35097	-0.01590382	0
Cluster-33358.35844	0.04073069	0
Cluster-33358.35935	0.02348542	0
Cluster-33358.36348	0.02125929	0
Cluster-33358.36971	0.02671267	0
Cluster-33358.37255	0.02761346	0
Cluster-33358.37333	-0.02053019	0
Cluster-33358.37623	0.02162438	0
Cluster-33358.38486	-0.0313884	0
Cluster-33358.38494	0.04151896	0
Cluster-33358.38561	-0.0548336	0
Cluster-33358.38779	-0.01957254	0
Cluster-33358.39234	-0.02048229	0
Cluster-33358.39513	0.04545756	0
Cluster-33358.39517	0.01594663	0
Cluster-33358.39950	-0.01848279	0
Cluster-33358.40167	-0.03759509	0
Cluster-33358.40859	0.04324384	0
Cluster-33358.40971	-0.0237448	0
Cluster-33358.41076	0.04949831	0
Cluster-33358.41607	-0.05859727	0
Cluster-33358.41814	0.02907012	0
Cluster-33358.41991	-0.02062275	0
Cluster-33358.42087	-0.03674604	0
Cluster-33358.42088	-0.05883575	0
Cluster-33358.42275	-0.0226672	0
Cluster-33358.42552	0.04368486	0
Cluster-33358.42572	-0.04559466	0
Cluster-33358.42688	0.0192804	0
Cluster-33358.43763	-0.04631487	0
Cluster-33358.43878	-0.05989075	0
Cluster-33358.44496	-0.04142982	0
Cluster-33358.44794	-0.03632379	0
Cluster-33358.44840	-0.05465626	0
Cluster-33358.45035	-0.05428082	0
Cluster-33358.45130	-0.01532581	0
Cluster-33358.45268	-0.04744479	0
Cluster-33358.46686	0.04442308	0
Cluster-33358.46706	0.02724694	0
Cluster-33358.46935	-0.03074597	0
Cluster-33358.47207	-0.03888491	0
Cluster-33358.47776	-0.02143962	0
Cluster-33358.47780	-0.01857528	0
Cluster-33358.47933	-0.02006636	0
Cluster-33358.48219	-0.01743526	0
Cluster-33358.48284	0.04161222	0
Cluster-33358.49149	0.02726199	0
Cluster-33358.49153	-0.03402247	0
Cluster-33358.49396	-0.05405256	0
Cluster-33358.50235	-0.04364479	0
Cluster-33358.50394	0.03510788	0
Cluster-33358.50456	-0.04334417	0
Cluster-33358.50493	0.0525516	0
Cluster-33358.50550	-0.03211018	0
Cluster-33358.50750	-0.04136343	0
Cluster-33358.51384	-0.03511191	0
Cluster-33358.52536	0.02154333	0
Cluster-33358.52987	0.03188765	0
Cluster-33358.53595	0.03585629	0
Cluster-33358.53960	0.05576455	0
Cluster-33358.54256	0.0456367	0
Cluster-33358.54260	-0.02669507	0
Cluster-33358.54987	-0.02134107	0
Cluster-33358.54998	0.0353354	0
Cluster-33358.55015	-0.02979838	0
Cluster-33358.55360	0.05130222	0
Cluster-33358.56063	0.02624977	0
Cluster-33358.56453	0.05559618	0
Cluster-33358.56775	-0.04671742	0
Cluster-33358.56830	0.01650575	0
Cluster-33358.57196	-0.05881916	0
Cluster-33358.57471	-0.01536362	0
Cluster-33358.57652	0.03295042	0
Cluster-33358.57720	-0.02153526	0
Cluster-33358.57727	0.05749881	0
Cluster-33358.57957	-0.02997239	0
Cluster-33358.57988	0.05768082	0
Cluster-33358.58118	-0.03432636	0
Cluster-33358.58248	0.01666438	0
Cluster-33358.58314	-0.0392254	0
Cluster-33358.58443	0.03372508	0
Cluster-33358.58808	0.05101071	0
Cluster-33358.58876	0.01627248	0
Cluster-33358.59645	0.03464024	0
Cluster-33358.59792	-0.04488622	0
Cluster-33358.60342	0.01777194	0
Cluster-33358.61005	-0.06017175	0
Cluster-33358.61308	-0.05977787	0
Cluster-33358.61588	0.04146564	0
Cluster-33358.61682	-0.04868655	0
Cluster-33358.62859	0.03387764	0
Cluster-33358.63443	0.0520289	0
Cluster-33358.63939	0.03591122	0
Cluster-33358.64380	-0.0181285	0
Cluster-33358.64407	-0.01589945	0
Cluster-33358.64835	0.04447033	0
Cluster-33358.65398	-0.02407301	0
Cluster-33358.65614	0.02352075	0
Cluster-33358.65876	-0.02098304	0
Cluster-33358.66286	0.01957214	0
Cluster-33358.66483	-0.0225313	0
Cluster-33358.66501	-0.04294373	0
Cluster-33358.66661	0.03559861	0
